# fs=394.9 rpm=11202
timestamp_ms,az,current_A,rpm
1652,2.8635,0.1226,9953
1654,13.8862,0.0067,9953
1657,11.6895,0.0793,9953
1659,8.4729,0.1802,9953
1662,16.9459,0.0654,9953
1664,1.1376,0.0737,9953
1667,15.0238,0.0977,9953
1669,2.1575,-0.0628,9953
1672,12.2387,0.0078,9953
1674,11.1011,0.1835,9953
1677,7.8453,0.1799,9953
1679,17.0636,0.2514,9953
1682,1.0199,0.1168,9953
1684,14.7100,-0.0493,9953
1687,2.3928,0.0004,9953
1689,11.5326,-0.0463,9953
1692,11.4542,0.0069,9953
1695,8.4337,0.1677,9953
1697,16.9067,0.0874,9953
1700,1.6475,0.0983,9953
1702,15.8475,0.1565,9953
1705,2.1967,-0.0103,9953
1707,10.9442,0.0146,9953
1710,12.1210,0.0253,9953
1712,8.7868,-0.0898,9953
1715,17.6520,0.0430,9953
1717,2.3144,0.1030,9953
1720,15.8868,0.0547,9953
1722,1.4122,0.1214,9953
1725,9.9243,-0.0159,9953
1727,12.1995,-0.1398,9953
1730,8.1984,0.0142,9953
1733,17.6520,-0.0156,9953
1735,2.4713,0.1029,9953
1738,15.8868,0.1931,9953
1740,2.5105,0.0907,9953
1743,10.3166,0.0769,9953
1745,11.7680,0.0253,9953
1748,7.2177,-0.0891,9953
1750,17.3774,0.0449,9953
1753,2.4320,0.0399,9953
1755,15.7299,0.0292,9953
1758,2.7459,0.1167,9953
1760,10.4735,-0.0147,9953
1763,7.9630,-0.0656,9953
1765,7.6492,0.0185,9953
1768,1.8829,-0.0995,9953
1771,15.0238,-0.0867,9953
1773,2.3928,0.1071,9953
1776,9.7674,0.1052,9953
1778,11.6503,0.1552,9953
1781,7.8845,0.0657,9953
1783,18.2796,-0.1182,9953
1786,2.2751,-0.0582,9953
1788,15.2591,-0.0934,9953
1791,2.5105,-0.0502,9953
1793,9.3752,0.1388,9953
1796,11.6503,0.0544,9953
1798,8.0807,0.0591,9953
1801,17.8481,0.1081,9953
1803,2.7066,-0.0481,9953
1806,16.2006,-0.0372,9953
1808,2.1967,-0.0174,9953
1811,9.6890,-0.1261,9953
1814,11.9641,0.0109,9953
1816,7.5707,0.0757,9953
1819,17.5343,0.0380,9953
1821,2.1967,0.0987,9953
1824,15.0630,-0.0509,9953
1826,2.3144,-0.1689,9953
1829,10.1597,0.0065,9953
1831,12.1995,-0.0215,9953
1834,7.6492,0.1096,9953
1836,17.4558,0.1282,9953
1839,2.0006,0.0441,9953
1841,15.2591,0.0536,9953
1844,2.0398,-0.0239,9953
1846,10.3558,-0.1407,9953
1849,11.6503,0.0193,9953
1852,7.7669,-0.0092,9953
1854,18.2796,0.0155,9953
1857,2.1967,0.1181,9953
1859,16.0045,0.0081,9953
1862,3.2166,-0.0188,9953
1864,10.7873,0.0406,9953
1867,12.0033,-0.1094,9953
1869,8.4729,-0.0259,9953
1872,17.6127,0.1594,9953
1874,2.3536,0.1804,9953
1877,15.7691,0.2609,9953
1879,2.9812,0.0896,9953
1882,11.1011,-0.0358,9953
1884,11.4934,0.0380,9953
1887,8.3553,-0.0797,9953
1890,16.7105,0.0177,9953
1892,1.9221,0.0900,9953
1895,15.5337,0.0449,9953
1897,1.9221,0.0942,9953
1900,11.6895,0.0125,9953
1902,11.9641,-0.1078,11760
1905,8.1591,-0.0337,11760
1907,16.6321,-0.1027,11760
1910,15.0238,-0.1162,11760
1912,1.6475,0.0663,11760
1915,11.6111,0.0418,11760
1917,12.1995,0.0719,11760
1920,8.1591,0.0583,11760
1922,16.9067,-0.1245,11760
1925,1.8044,-0.1106,11760
1928,15.3376,-0.0557,11760
1930,2.8243,-0.0540,11760
1933,12.6310,0.1348,11760
1935,11.3757,0.0458,11760
1938,8.1591,0.0263,11760
1940,17.1420,0.0770,11760
1943,0.9414,-0.0713,11760
1945,15.1022,-0.0778,11760
1948,2.7459,0.0121,11760
1950,12.9448,-0.0834,11760
1953,12.0426,0.0276,11760
1955,8.5514,0.1311,11760
1958,17.1813,0.0570,11760
1960,1.4122,0.1044,11760
1963,15.4945,-0.0049,11760
1965,2.9420,-0.1573,11760
1968,13.2194,-0.0248,11760
1971,12.1602,0.0225,11760
1973,8.8260,0.1098,11760
1976,16.9459,0.2022,11760
1978,1.6083,0.0593,11760
1981,15.7299,0.0110,11760
1983,2.3928,0.0758,11760
1986,13.2586,-0.0534,11760
1988,12.6310,0.0733,11760
1991,8.5906,0.1203,11760
1993,16.8282,0.0955,11760
1996,1.8044,0.1541,11760
1998,15.7691,0.0955,11760
2001,2.9420,-0.0183,11760
2003,13.2586,0.0541,11760
2006,12.1210,-0.0378,11760
2009,7.6492,-0.0454,11760
2011,16.2398,0.1252,11760
2014,0.9807,0.1055,11760
2016,14.9061,0.1457,11760
2019,2.7066,0.1008,11760
2021,13.6116,-0.0884,11760
2024,11.6111,-0.0864,11760
2026,8.1199,-0.0704,11760
2029,16.9067,-0.0725,11760
2031,1.0199,0.1114,11760
2034,14.7492,0.0232,11760
2036,2.9812,0.0065,11760
2039,13.1409,0.0595,11760
2041,12.4741,-0.0934,11760
2044,8.5122,-0.0763,11760
2047,17.1028,-0.0474,11760
2049,1.0591,-0.1581,11760
2052,15.4161,-0.0281,11760
2054,2.9812,0.0595,11760
2057,13.4155,0.0373,11760
2059,8.5514,0.0949,11760
2062,16.3575,-0.0626,11760
2064,1.6083,-0.1632,11760
2067,15.6122,-0.0089,11760
2069,2.5890,-0.0483,11760
2072,13.1801,0.0940,11760
2074,12.4348,0.1150,11760
2077,8.5514,0.0276,11760
2079,16.9067,0.0370,11760
2082,1.4514,-0.0465,11760
2085,15.0630,-0.1489,11760
2087,2.7459,0.0216,11760
2090,13.8862,-0.0243,11760
2092,12.1602,0.0000,11760
2095,8.4337,0.0847,11760
2097,16.7890,-0.0295,11760
2100,1.8829,-0.0723,11760
2102,14.9846,0.0279,11760
2105,2.5497,-0.0954,11760
2107,13.1801,-0.0460,11760
2110,11.4542,0.1508,11760
2112,8.0022,0.1423,11760
2115,17.0243,0.2103,11760
2117,1.2945,0.0734,11760
2120,15.1807,-0.0927,11760
2122,3.0204,-0.0333,11760
2125,13.0625,-0.1141,11760
2128,11.7288,-0.0416,11760
2130,8.1591,0.1147,11760
2133,17.1420,0.0280,11760
2135,1.2945,0.0092,11760
2138,15.5337,0.0730,11760
2140,3.1381,-0.0819,11760
2143,13.3763,-0.0555,11760
2145,11.3365,-0.0389,11760
2148,7.9630,-0.1293,11760
2150,15.8475,0.0088,11760
2153,1.0591,0.0563,11280
2155,15.5337,0.0111,11280
2158,2.7066,0.0909,11280
2160,13.4155,-0.0687,11280
2163,12.2387,-0.1729,11280
2166,8.2768,0.0031,11280
2168,16.7890,-0.0257,11280
2171,1.4906,0.1145,11280
2173,15.4945,0.1324,11280
2176,2.5890,0.0418,11280
2178,13.2586,0.0412,11280
2181,12.0033,-0.0351,11280
2183,8.0415,-0.1379,11280
2186,16.5929,0.0211,11280
2188,1.5298,-0.0058,11280
2191,15.4553,0.0550,11280
2193,2.7459,0.1400,11280
2196,13.5724,0.0031,11280
2198,11.8072,-0.0400,11280
2201,8.2376,0.0429,11280
2204,17.1028,-0.0892,11280
2206,14.7100,-0.0597,11280
2209,2.9028,0.1379,11280
2211,12.9448,0.1196,11280
2214,12.2387,0.1786,11280
2216,8.1591,0.0738,11280
2219,16.6713,-0.0976,11280
2221,1.2945,-0.0393,11280
2224,14.9061,-0.0957,11280
2226,2.7066,-0.0326,11280
2229,12.4348,0.1217,11280
2231,11.8464,0.0157,11280
2234,8.1199,0.0216,11280
2236,16.7105,0.0757,11280
2239,1.3729,-0.0705,11280
2241,15.4161,-0.0503,11280
2244,2.1182,-0.0188,11280
2247,12.2779,-0.1161,11280
2249,12.1995,0.0174,11280
2252,7.8845,0.1054,11280
2254,17.0243,0.0208,11280
2257,1.2553,0.0762,11280
2259,14.9061,-0.0550,11280
2262,1.9221,-0.1789,11280
2264,12.3172,-0.0288,11280
2267,12.2779,-0.0345,11280
2269,8.1984,0.0855,11280
2272,16.7890,0.1286,11280
2274,1.3337,0.0307,11280
2277,14.7884,-0.0015,11280
2279,1.5298,0.0651,11280
2282,11.4934,-0.0559,11280
2285,11.2973,0.0633,11280
2287,7.8453,0.0948,11280
2290,16.7105,0.0503,11280
2292,0.7453,0.1229,11280
2295,14.4354,0.0291,11280
