# fs=395.8 rpm=10995
timestamp_ms,az,current_A,rpm
1650,9.1790,-0.0329,10140
1652,7.4138,0.0634,10140
1655,8.8652,-0.0064,10140
1657,11.2580,0.0623,10140
1660,12.7879,-0.0531,10140
1662,7.6884,0.0396,10140
1665,9.0613,-0.1024,10140
1667,7.1785,0.0376,10140
1670,12.9448,0.0213,10140
1672,10.6304,0.1577,10140
1675,8.2768,0.1143,10140
1677,7.8453,0.2152,10140
1680,9.2967,0.1501,10140
1682,13.0232,0.1019,10140
1685,8.3553,-0.0044,10140
1687,9.0613,-0.0157,10140
1690,6.8647,0.0146,10140
1692,13.8078,-0.0257,10140
1695,10.9834,-0.0161,10140
1698,9.1790,0.0534,10140
1700,8.5514,0.1511,10140
1703,8.8260,0.0694,10140
1705,13.9647,0.1385,10140
1708,9.5713,0.0385,10140
1710,9.4928,0.0561,10140
1713,6.1978,-0.0643,10140
1715,12.5525,-0.0653,10140
1718,11.6895,-0.1001,10140
1720,9.3752,0.0147,10140
1723,7.2569,-0.0465,10140
1725,6.8254,0.0518,10140
1728,13.6901,0.0255,10140
1730,9.6105,0.0947,10140
1733,10.7089,0.0097,10140
1735,6.1586,0.0486,10140
1738,10.2774,-0.0739,10140
1740,11.6503,0.0030,10140
1743,9.7674,-0.1329,10140
1746,8.3160,0.0038,10140
1748,6.9431,-0.0518,10140
1751,10.1989,0.1204,10140
1753,10.9050,0.0447,10140
1756,5.6094,0.1155,10140
1758,8.7868,0.0072,10140
1761,11.7288,0.0974,10140
1763,10.7089,-0.0690,10140
1766,10.1205,0.0098,10140
1768,6.5116,-0.0905,10140
1771,11.9249,0.0614,10140
1773,10.8658,-0.0297,10140
1776,12.0426,0.1314,10140
1778,6.9039,0.1396,10140
1781,7.3746,0.1394,10140
1783,10.4735,0.0902,10140
1786,10.8265,0.0974,10140
1788,10.8265,0.0434,10140
1791,6.0409,0.0021,10140
1794,9.6105,-0.0808,10140
1796,10.8658,0.0632,10140
1799,12.5917,0.1071,10140
1801,8.1591,0.1255,10140
1804,7.6884,0.1123,10140
1806,9.1006,0.2025,10140
1809,11.2973,0.1595,10140
1811,12.0426,0.0759,10140
1814,7.2569,-0.0193,10140
1816,8.8260,-0.0349,10140
1819,9.5713,-0.0096,10140
1821,13.6116,-0.0632,10140
1824,9.7674,-0.0173,10140
1826,7.5315,-0.0077,10140
1829,8.4337,0.1533,10140
1831,11.0619,0.0432,10140
1834,12.4741,0.0758,10140
1836,6.9039,-0.0325,10140
1839,8.6691,-0.0095,10140
1842,7.8845,-0.1050,10140
1844,13.1801,-0.0966,10140
1847,9.6105,-0.1189,10140
1849,8.4729,-0.0019,10140
1852,8.9829,-0.0417,10140
1854,11.5718,0.0239,10140
1857,13.7293,0.0279,10140
1859,8.9829,0.0621,10140
1862,9.1790,-0.0480,10140
1864,7.2961,-0.0449,10140
1867,13.3370,-0.1298,10140
1869,10.3950,-0.0452,10140
1872,8.7475,-0.1523,10140
1874,8.3945,-0.0356,10140
1877,8.5514,-0.0722,10140
1879,13.2978,0.0776,10140
1882,8.3553,0.0390,10140
1884,9.3752,0.1349,10140
1887,7.2569,0.0204,10140
1890,11.5326,0.1008,10140
1892,9.7282,-0.0681,10140
1895,7.5315,-0.0012,10140
1897,7.2177,-0.0966,10140
1900,13.5724,0.0628,11520
1902,9.3359,-0.0462,11520
1905,10.5127,0.0998,11520
1907,6.6685,0.0585,11520
1910,11.6895,0.1260,11520
1912,11.5326,0.0579,11520
1915,9.6890,0.1078,11520
1917,8.3160,0.0261,11520
1920,7.8061,0.0129,11520
1922,14.0431,-0.0487,11520
1925,10.2774,0.0316,11520
1927,11.7288,0.0724,11520
1930,6.4332,0.0816,11520
1933,10.0028,0.0738,11520
1935,12.0426,0.1984,11520
1938,10.1989,0.1417,11520
1940,9.5713,0.1026,11520
1943,7.0608,-0.0221,11520
1945,13.2194,0.0562,11520
1948,11.1404,0.0129,11520
1950,11.9641,0.0356,11520
1953,6.1978,-0.0111,11520
1955,8.7083,0.1329,11520
1958,11.2973,0.1683,11520
1960,10.5912,0.1500,11520
1963,9.5713,0.1169,11520
1965,6.0801,0.0678,11520
1968,11.2580,0.0470,11520
1970,10.3558,-0.0504,11520
1973,10.8658,-0.0430,11520
1975,6.7077,-0.0858,11520
1978,8.9829,0.0230,11520
1981,11.6503,-0.0212,11520
1983,11.6503,0.0276,11520
1986,10.8265,0.0886,11520
1988,5.9232,0.0875,11520
1991,10.4343,-0.0016,11520
1993,10.9442,-0.0728,11520
1996,12.3956,-0.0849,11520
1998,7.1785,-0.0645,11520
2001,6.7470,-0.0903,11520
2003,10.3950,-0.0711,11520
2006,11.2188,0.0302,11520
2008,10.4343,0.1026,11520
2011,6.1586,0.0420,11520
2013,10.5127,0.0668,11520
2016,10.4343,-0.0074,11520
2018,12.7879,0.0177,11520
2021,8.4337,-0.1041,11520
2023,7.1785,-0.0769,11520
2026,9.6497,-0.1374,11520
2029,11.8857,0.0059,11520
2031,12.4348,-0.0775,11520
2034,7.4138,0.0385,11520
2036,8.8260,0.0109,11520
2039,13.5332,0.0758,11520
2041,9.1790,-0.0201,11520
2044,7.5707,0.0056,11520
2046,9.6890,-0.0960,11520
2049,11.6895,-0.0126,11520
2051,13.1017,-0.1259,11520
2054,8.0022,-0.0248,11520
2056,8.4337,-0.0605,11520
2059,8.3553,0.1170,11520
2061,13.8470,0.0372,11520
2064,9.8067,0.1222,11520
2066,8.5122,0.0090,11520
2069,8.1984,0.0832,11520
2071,10.9050,-0.0673,11520
2074,13.3763,0.0191,11520
2077,8.3160,-0.0631,11520
2079,9.0613,0.0031,11520
2082,7.8845,-0.0603,11520
2084,12.8271,0.1054,11520
2087,10.4735,0.0972,11520
2089,8.8260,0.1530,11520
2092,7.4138,0.0881,11520
2094,8.7475,0.1439,11520
2097,13.4547,0.0313,11520
2099,8.0415,0.0291,11520
2102,9.5321,-0.0670,11520
2104,6.4724,0.0592,11520
2107,12.9840,0.0763,11520
2109,10.9442,0.1202,11520
2112,9.0221,0.1177,11520
2114,8.1984,0.2004,11520
2117,9.1398,0.1839,11520
2119,13.8862,0.0607,11520
2122,9.1006,0.0122,11520
2125,9.8067,-0.0394,11520
2127,6.2370,-0.0063,11520
2130,12.4348,-0.0669,11520
2132,11.8464,-0.0192,11520
2135,9.8067,0.0155,11520
2137,8.3160,0.1176,11520
2140,7.2569,0.0351,11520
2142,13.5332,0.0557,11520
2145,10.0812,-0.0351,11520
2147,10.6304,-0.0059,11520
2150,6.3939,-0.1136,11280
2152,11.8857,-0.1144,11280
2155,12.0818,-0.1523,11280
2157,9.7674,-0.0225,11280
2160,8.7868,-0.0997,11280
2162,7.3746,0.0131,11280
