# fs=395.9 rpm=0
timestamp_ms,az,current_A,rpm
2170,10.0812,-0.0050,0
2172,9.9636,-0.0007,0
2175,9.6497,-0.0076,0
2177,9.8459,-0.0160,0
2180,9.9636,-0.0075,0
2183,9.8067,-0.0120,0
2185,9.4928,-0.0060,0
2188,9.6497,0.0023,0
2190,9.7674,0.0048,0
2193,9.8851,0.0030,0
2195,10.0028,-0.0011,0
2198,10.1989,-0.0027,0
2200,9.8851,-0.0040,0
2203,9.8459,0.0054,0
2205,9.6497,0.0081,0
2208,9.6497,0.0110,0
2210,9.6497,0.0194,0
2213,9.8067,0.0102,0
2215,9.6497,0.0135,0
2218,9.6890,0.0130,0
2220,9.9243,0.0198,0
2223,9.9636,0.0216,0
2225,10.0028,0.0291,0
2228,9.6105,0.0269,0
2231,9.6105,0.0264,0
2233,9.6890,0.0240,0
2236,9.8851,0.0193,0
2238,9.8851,0.0180,0
2241,10.0028,0.0136,0
2243,10.0028,0.0052,0
2246,10.1205,0.0165,0
2248,10.0812,0.0051,0
2251,9.8459,0.0059,0
2253,9.9243,0.0046,0
2256,10.2381,0.0139,0
2258,9.8067,0.0140,0
2261,9.6890,0.0200,0
2263,9.6890,0.0153,0
2266,9.7282,0.0152,0
2268,9.5321,0.0151,0
2271,9.8459,0.0111,0
2273,9.8459,0.0110,0
2276,9.9243,0.0063,0
2279,9.5321,0.0128,0
2281,9.7674,0.0131,0
2284,10.0812,0.0159,0
2286,9.9243,0.0138,0
2289,9.8851,0.0080,0
2291,9.8067,0.0156,0
2294,9.8067,0.0239,0
2296,9.5713,0.0193,0
2299,9.6497,0.0173,0
2301,9.8067,0.0143,0
2304,9.9243,0.0098,0
2306,9.8067,0.0046,0
2309,9.6497,0.0087,0
2311,9.8851,0.0064,0
2314,9.7674,0.0122,0
2316,10.1205,0.0211,0
2319,9.7674,0.0194,0
2321,9.7282,0.0174,0
2324,9.7674,0.0255,0
2327,9.6497,0.0187,0
2329,9.4536,0.0102,0
2332,9.6105,0.0102,0
2334,9.7282,0.0174,0
2337,9.8851,0.0196,0
2339,10.0812,0.0241,0
2342,10.0812,0.0292,0
2344,10.0420,0.0166,0
2347,10.1597,0.0124,0
2349,10.0812,0.0003,0
2352,10.0028,0.0025,0
2354,10.0420,-0.0081,0
2357,9.8067,-0.0106,0
2359,9.7674,-0.0042,0
2362,9.8459,0.0006,0
2364,9.9243,0.0008,0
2367,9.9636,0.0029,0
2369,10.0420,0.0059,0
2372,9.9636,0.0033,0
2375,9.9243,0.0207,0
2377,9.7282,0.0159,0
2380,9.6890,0.0209,0
2382,9.8851,0.0174,0
2385,9.7674,0.0104,0
2387,9.9243,0.0176,0
2390,9.9243,0.0146,0
2392,10.0028,0.0041,0
2395,9.9243,0.0096,0
2397,10.0028,0.0045,0
2400,9.9243,-0.0018,0
2402,9.8067,-0.0111,0
2405,10.0420,-0.0105,0
2407,9.9636,-0.0087,0
2410,9.8067,-0.0084,0
2412,9.8067,0.0003,0
2415,9.8459,-0.0041,0
2417,9.8459,0.0039,0
2420,9.7674,0.0049,0
2423,9.8067,0.0116,0
2425,10.1205,0.0114,0
2428,10.0028,0.0106,0
2430,9.8459,0.0151,0
2433,9.6497,0.0164,0
2435,9.6890,0.0148,0
2438,9.7674,0.0148,0
2440,9.8067,0.0193,0
2443,9.7674,0.0199,0
2445,9.8459,0.0165,0
2448,9.9243,0.0084,0
2450,10.2381,0.0067,0
2453,10.0812,0.0066,0
2455,10.1989,0.0059,0
2458,10.0420,0.0124,0
2460,10.3166,0.0121,0
2463,9.8067,0.0190,0
