# fs=395.7 rpm=10499
timestamp_ms,az,current_A,rpm
1650,12.7094,-0.0431,10046
1652,11.6503,0.0051,10046
1655,10.5912,-0.0937,10046
1657,7.9238,-0.0457,10046
1660,9.0613,-0.0826,10046
1662,10.5912,-0.0866,10046
1665,12.5917,0.0793,10046
1667,10.1989,0.0478,10046
1670,8.3945,0.0772,10046
1672,8.1199,0.0270,10046
1675,9.1006,0.0733,10046
1677,13.2194,-0.0540,10046
1680,10.7089,0.0200,10046
1682,9.6497,-0.0823,10046
1685,7.5707,-0.0138,10046
1687,8.7475,0.0190,10046
1690,11.8857,0.0834,10046
1692,10.7873,0.0140,10046
1695,10.5912,0.0099,10046
1698,7.3354,0.0699,10046
1700,8.6299,-0.0171,10046
1703,11.2188,0.0769,10046
1705,12.5525,-0.0477,10046
1708,9.4928,0.0372,10046
1710,8.0415,0.0499,10046
1713,8.2768,0.1202,10046
1715,9.5713,0.0440,10046
1718,12.7094,0.0432,10046
1720,9.4928,0.0727,10046
1723,8.6299,0.0108,10046
1725,7.0608,0.0575,10046
1728,9.1790,-0.0825,10046
1730,11.9641,0.0344,10046
1733,10.7089,-0.0126,10046
1735,9.4928,0.1278,10046
1738,7.2177,0.0387,10046
1740,9.8851,0.0897,10046
1743,11.3757,-0.0218,10046
1746,12.1602,0.0037,10046
1748,9.6497,-0.0825,10046
1751,6.8647,-0.1479,10046
1753,8.7868,-0.0068,10046
1756,10.4343,-0.0261,10046
1758,11.9641,0.1288,10046
1761,9.2575,0.0598,10046
1763,8.2376,0.1318,10046
1766,10.3166,0.0049,10046
1768,12.1602,0.0551,10046
1771,10.1597,-0.0702,10046
1773,9.2183,-0.0936,10046
1776,6.8254,-0.0580,10046
1778,9.9636,0.0160,10046
1781,12.1210,-0.0034,10046
1783,12.5525,-0.0042,10046
1786,9.5321,0.1467,10046
1788,7.4138,0.0247,10046
1791,8.7475,0.1052,10046
1794,11.2973,-0.0752,10046
1796,12.1995,-0.0424,10046
1799,9.2967,-0.0720,10046
1801,8.0807,0.0283,10046
1804,7.7276,-0.0217,10046
1806,11.0619,0.0011,10046
1809,12.0818,0.1486,10046
1811,10.0812,0.0505,10046
1814,8.5122,0.1096,10046
1816,7.2569,-0.0800,10046
1819,11.1796,-0.0112,10046
1821,11.6111,-0.0951,10046
1824,11.5718,0.0452,10046
1826,8.7475,-0.0714,10046
1829,6.9823,0.0164,10046
1831,9.7674,0.0708,10046
1834,11.4149,0.0445,10046
1836,11.7680,0.0143,10046
1839,8.7475,-0.1415,10046
1842,7.4138,-0.0569,10046
1844,7.6884,-0.1438,10046
1847,11.6111,0.0222,10046
1849,11.8072,-0.0726,10046
1852,9.5713,0.0101,10046
1854,8.6299,0.0674,10046
1857,7.0608,0.0481,10046
1859,11.1404,0.0062,10046
1862,11.8464,-0.1313,10046
1864,10.9050,-0.0338,10046
1867,7.9630,-0.1307,10046
1869,7.0216,0.0470,10046
1872,9.2183,-0.0908,10046
1874,11.2580,0.0516,10046
1877,11.6111,0.0190,10046
1879,7.8453,0.0625,10046
1882,6.7862,-0.0188,10046
1885,7.9630,-0.0826,10046
1887,11.4149,-0.0506,10046
1890,11.4149,-0.1326,10046
1892,10.0028,-0.0141,10046
1895,8.2376,-0.1224,10046
1897,8.0022,0.0325,10046
1900,12.2387,0.0224,10560
1902,11.2580,0.0745,10560
1905,10.1989,-0.0066,10560
1907,7.5707,-0.0546,10560
1910,6.8254,-0.0621,10560
1912,9.9243,-0.0999,10560
1915,12.2779,-0.0490,10560
1917,8.9437,-0.1207,10560
1920,7.5707,0.0372,10560
1922,7.5315,-0.0161,10560
1925,11.4149,0.0641,10560
1927,11.4542,0.0061,10560
1930,9.6890,0.0202,10560
1933,8.3945,-0.0378,10560
1935,7.8453,-0.0347,10560
1938,11.9249,-0.0328,10560
1940,11.9249,-0.0756,10560
1943,10.5127,0.0860,10560
1945,7.7276,0.0234,10560
1948,6.9039,0.0944,10560
1950,9.7282,0.0358,10560
1953,11.7680,0.0363,10560
1955,11.9641,-0.0476,10560
1958,9.0613,-0.0255,10560
1960,7.6100,-0.0484,10560
1963,8.1984,-0.0660,10560
1965,11.1404,0.0987,10560
1968,11.1796,0.0695,10560
1970,9.8067,0.0617,10560
1973,8.3945,0.0354,10560
1975,8.1199,0.0882,10560
1978,12.7879,-0.0341,10560
1981,11.3757,0.0383,10560
1983,10.3950,-0.0583,10560
1986,8.2768,-0.0169,10560
1988,7.4923,0.0875,10560
1991,10.9442,0.0907,10560
1993,11.5718,0.0692,10560
1996,10.9442,0.0471,10560
1998,8.3553,0.0968,10560
2001,8.1591,-0.0190,10560
2003,9.4928,0.0518,10560
2006,12.8663,-0.0514,10560
2008,11.8464,0.0099,10560
2011,9.6497,0.0443,10560
2013,8.8260,0.0991,10560
2016,8.3945,0.0188,10560
2018,11.7288,0.0415,10560
2021,11.1404,0.0235,10560
2023,10.6696,-0.0245,10560
2026,7.6100,0.0484,10560
2029,7.7276,-0.0902,10560
2031,11.3757,0.0043,10560
2034,12.3956,-0.0016,10560
2036,12.5133,0.1123,10560
2039,9.1790,0.0210,10560
