# fs=395.6 rpm=10615
timestamp_ms,az,current_A,rpm
1650,13.6116,0.0353,10046
1652,10.6304,-0.0542,10046
1655,9.3752,0.0820,10046
1657,7.2177,-0.0106,10046
1660,8.3553,0.0943,10046
1662,11.8857,0.1037,10046
1665,10.8658,0.1398,10046
1667,10.1989,0.0274,10046
1670,6.9039,-0.0969,10046
1672,8.9044,-0.0385,10046
1675,11.3365,-0.1242,10046
1677,13.1017,0.0226,10046
1680,10.5127,-0.0683,10046
1682,8.3945,0.0589,10046
1685,7.8061,0.0730,10046
1687,9.3359,0.1314,10046
1690,12.7094,0.0327,10046
1692,10.5127,-0.0284,10046
1695,9.8851,-0.0509,10046
1698,6.3939,-0.1066,10046
1700,7.2569,-0.0657,10046
1703,11.7288,-0.1466,10046
1705,12.1210,-0.0128,10046
1708,11.2580,0.0113,10046
1710,8.7868,0.0750,10046
1713,7.6884,-0.0361,10046
1715,9.9243,-0.1411,10046
1718,12.8663,-0.0336,10046
1720,9.8851,-0.1128,10046
1723,8.3160,0.0067,10046
1725,7.9238,-0.0694,10046
1728,8.7868,-0.0204,10046
1730,13.0232,-0.0114,10046
1733,11.8072,0.0590,10046
1735,10.0028,-0.0393,10046
1738,7.2569,-0.0837,10046
1740,7.2177,-0.1266,10046
1743,10.3558,-0.1305,10046
1746,11.5718,-0.0363,10046
1748,8.0807,-0.0968,10046
1751,8.0415,0.0497,10046
1753,9.4928,0.0658,10046
1756,12.5525,0.1129,10046
1758,11.0619,-0.0073,10046
1761,8.6691,-0.0930,10046
1763,7.6100,-0.0659,10046
1766,8.1984,-0.1148,10046
1768,13.3763,-0.0172,10046
1771,11.9641,-0.0916,10046
1773,11.1796,0.0496,10046
1776,7.8453,0.0644,10046
1778,7.0216,0.1201,10046
1781,11.4149,0.0231,10046
1783,11.9249,-0.0280,10046
1786,11.8072,-0.0839,10046
1789,8.7868,-0.0778,10046
1791,8.0807,-0.0484,10046
1794,8.8260,-0.0966,10046
1796,13.0232,0.0545,10046
1799,11.5718,0.0679,10046
1801,9.4928,0.1290,10046
1804,7.6884,0.0163,10046
1806,7.4138,-0.0632,10046
1809,12.4741,-0.0851,10046
1811,12.4348,-0.1141,10046
1814,10.4343,-0.0459,10046
1816,7.7669,-0.1207,10046
1819,6.4332,0.0236,10046
1821,9.4144,0.0319,10046
1824,11.9249,0.0905,10046
1826,12.3956,-0.0106,10046
1829,8.6299,-0.0370,10046
1831,6.9039,-0.1125,10046
1834,7.5707,-0.0910,10046
1837,11.3365,-0.0995,10046
1839,11.7288,-0.1152,10046
1842,8.8260,0.0426,10046
1844,7.8061,0.0774,10046
1847,7.7669,0.1345,10046
1849,12.5133,0.0418,10046
1852,12.1995,0.0010,10046
1854,11.1404,-0.0599,10046
1857,8.4729,-0.0652,10046
1859,6.3939,-0.0319,10046
1862,9.8851,-0.0898,10046
1864,12.3956,0.0590,10046
1867,12.3172,0.0803,10046
1869,8.6691,0.1382,10046
1872,7.7276,0.0306,10046
1874,8.0807,-0.0112,10046
1877,11.6503,-0.1042,10046
1880,11.1796,-0.0800,10046
1882,8.8652,-0.1091,10046
1885,8.5514,-0.1215,10046
1887,7.9238,0.0458,10046
1890,12.2779,0.0644,10046
1892,12.1602,0.1306,10046
1895,10.8658,0.0346,10046
1897,7.9238,-0.0051,10046
1900,9.6890,-0.0847,10560
1902,9.5713,-0.0752,10560
1905,12.2387,-0.0260,10560
1907,8.7083,-0.0625,10560
1910,7.4923,0.0835,10560
1912,7.6100,0.1063,10560
1915,11.3365,0.1701,10560
1917,12.4348,0.0636,10560
1920,10.1597,0.0195,10560
1922,8.3160,-0.0736,10560
1925,6.8647,-0.0533,10560
1928,10.9834,-0.0969,10560
1930,12.0033,-0.0882,10560
1933,11.6111,0.0708,10560
1935,8.9044,0.1145,10560
1938,6.6293,0.1725,10560
1940,8.3553,0.0728,10560
1943,11.7680,0.0508,10560
1945,12.0818,-0.0384,10560
1948,9.1398,-0.0300,10560
1950,8.4337,-0.0228,10560
1953,7.1000,-0.0566,10560
1955,10.6696,0.0963,10560
1958,12.8271,0.1198,10560
1960,9.9243,0.1823,10560
1963,8.9829,0.0759,10560
1965,6.9039,0.0456,10560
1968,9.0613,-0.0363,10560
1971,11.7680,-0.0184,10560
1973,12.9056,-0.0548,10560
1976,9.6105,-0.0602,10560
1978,7.6884,0.1011,10560
1981,7.9630,0.1298,10560
1983,9.7674,0.1914,10560
1986,13.0232,0.0810,10560
1988,10.9834,0.0552,10560
1991,9.0613,-0.0242,10560
1993,7.0608,-0.0219,10560
1996,8.8260,-0.0192,10560
1998,11.8464,-0.0613,10560
2001,10.9442,0.0903,10560
2003,10.3166,0.1095,10560
2006,7.7276,0.1598,10560
2008,8.9437,0.0483,10560
2011,10.7089,0.0078,10560
2013,12.9448,-0.0626,10560
2016,10.5127,-0.0564,10560
2019,8.5122,-0.0669,10560
2021,7.8061,-0.0751,10560
2024,9.3359,0.0852,10560
2026,13.1017,0.1136,10560
